ID,Date,Element,Data_Value
SPE00120512,2013-07-07,TMIN,210
SPE00120512,2013-07-07,TMAX,393
SPE00120512,2013-04-29,TMIN,74
SPE00120512,2008-11-08,TMIN,97
SPE00120512,2011-01-19,TMIN,85
SPE00120512,2010-05-18,TMIN,156
SPE00120512,2008-03-31,TMAX,226
SPE00120512,2008-05-24,TMIN,140
SPE00120512,2009-05-15,TMAX,280
SPE00120512,2008-05-24,TMAX,238
SPE00120512,2014-08-29,TMAX,375
SPE00120512,2014-08-29,TMIN,200
SPE00120512,2011-01-08,TMIN,116
SPE00120512,2007-02-16,TMAX,248
SPE00120512,2011-06-30,TMIN,228
SPE00120512,2007-02-16,TMIN,106
SPE00120512,2015-05-13,TMAX,408
SPE00120512,2011-06-30,TMAX,389
SPE00120512,2011-01-08,TMAX,189
SPE00120512,2008-02-08,TMAX,225
SPE00120512,2010-09-18,TMIN,193
SPE00120512,2010-04-23,TMIN,164
SPE00120512,2014-08-20,TMIN,187
SPE00120512,2013-04-19,TMAX,299
SPE00120512,2013-04-19,TMIN,148
SPE00120512,2007-11-23,TMIN,83
SPE00120512,2015-05-13,TMIN,174
SPE00120512,2010-09-18,TMAX,286
SPE00120512,2008-02-08,TMIN,96
SPE00120512,2007-11-23,TMAX,170
SPE00120512,2008-03-31,TMIN,86
SPE00120512,2011-06-26,TMAX,400
SPE00120512,2008-11-18,TMIN,58
SPE00120512,2011-06-21,TMAX,384
SPE00120512,2007-08-17,TMAX,365
SPE00120512,2010-07-08,TMIN,238
SPE00120512,2007-08-17,TMIN,199
SPE00120512,2012-11-30,TMAX,120
SPE00120512,2007-01-06,TMIN,40
SPE00120512,2007-01-06,TMAX,185
SPE00120512,2012-11-30,TMIN,43
SPE00120512,2010-11-21,TMIN,89
SPE00120512,2014-10-06,TMIN,147
SPE00120512,2010-07-08,TMAX,348
SPE00120512,2010-11-21,TMAX,180
SPE00120512,2009-02-24,TMAX,219
SPE00120512,2011-06-26,TMIN,239
SPE00120512,2007-01-14,TMIN,35
SPE00120512,2014-02-09,TMIN,85
SPE00120512,2007-01-14,TMAX,160
SPE00120512,2014-02-09,TMAX,162
SPE00120512,2011-07-19,TMIN,205
SPE00120512,2009-05-15,TMIN,138
SPE00120512,2014-10-06,TMAX,262
SPE00120512,2011-06-21,TMIN,215
SPE00120512,2013-05-13,TMIN,169
SPE00120512,2015-11-30,TMIN,61
SPE00120512,2013-05-13,TMAX,296
SPE00120512,2008-06-02,TMAX,262
SPE00120512,2010-10-06,TMIN,126
SPE00120512,2008-02-15,TMAX,214
SPE00120512,2010-10-06,TMAX,287
SPE00120512,2009-02-07,TMAX,160
SPE00120512,2009-11-25,TMIN,90
SPE00120512,2010-03-14,TMAX,166
SPE00120512,2010-03-14,TMIN,58
SPE00120512,2014-10-29,TMIN,154
SPE00120512,2012-12-22,TMAX,187
SPE00120512,2009-11-25,TMAX,210
SPE00120512,2012-12-22,TMIN,102
SPE00120512,2010-11-05,TMAX,251
SPE00120512,2014-02-28,TMIN,78
SPE00120512,2010-11-05,TMIN,132
SPE00120512,2010-09-11,TMIN,187
SPE00120512,2010-09-11,TMAX,354
SPE00120512,2012-11-29,TMIN,37
SPE00120512,2015-10-21,TMAX,263
SPE00120512,2012-11-02,TMAX,189
SPE00120512,2007-04-24,TMIN,152
SPE00120512,2007-04-24,TMAX,287
SPE00120512,2014-02-28,TMAX,205
SPE00120512,2008-06-02,TMIN,145
SPE00120512,2015-09-06,TMAX,332
SPE00120512,2014-09-24,TMIN,180
SPE00120512,2007-01-10,TMIN,60
SPE00120512,2007-01-10,TMAX,166
SPE00120512,2015-11-30,TMAX,206
SPE00120512,2006-09-15,TMIN,157
SPE00120512,2006-09-15,TMAX,287
SPE00120512,2014-05-29,TMIN,137
SPE00120512,2014-05-29,TMAX,310
SPE00120512,2014-01-01,TMIN,104
SPE00120512,2010-03-05,TMIN,127
SPE00120512,2013-03-21,TMAX,213
SPE00120512,2010-03-05,TMAX,176
SPE00120512,2007-08-29,TMIN,176
SPE00120512,2013-03-21,TMIN,77
SPE00120512,2007-08-29,TMAX,336
SPE00120512,2008-06-13,TMAX,352
SPE00120512,2014-01-01,TMAX,144
SPE00120512,2008-06-13,TMIN,202
SPE00120512,2013-01-17,TMAX,191
SPE00120512,2011-07-19,TMAX,338
SPE00120512,2008-03-27,TMAX,222
SPE00120512,2013-01-17,TMIN,111
SPE00120512,2014-09-24,TMAX,275
SPE00120512,2015-09-06,TMIN,152
SPE00120512,2013-07-24,TMIN,202
SPE00120512,2005-02-27,TMAX,98
SPE00120512,2013-07-24,TMAX,383
SPE00120512,2007-06-04,TMIN,193
SPE00120512,2005-07-29,TMIN,196
SPE00120512,2014-03-18,TMAX,271
SPE00120512,2014-03-18,TMIN,81
SPE00120512,2011-08-29,TMIN,222
SPE00120512,2011-07-06,TMIN,235
SPE00120512,2008-04-18,TMAX,208
SPE00120512,2014-11-22,TMAX,230
SPE00120512,2011-08-29,TMAX,335
SPE00120512,2014-11-22,TMIN,157
SPE00120512,2012-09-13,TMAX,366
SPE00120512,2011-12-23,TMAX,189
SPE00120512,2005-01-06,TMAX,176
SPE00120512,2005-01-06,TMIN,40
SPE00120512,2007-11-15,TMIN,72
SPE00120512,2007-08-16,TMAX,335
SPE00120512,2011-07-06,TMAX,385
SPE00120512,2009-08-20,TMIN,238
SPE00120512,2009-08-20,TMAX,400
SPE00120512,2007-08-16,TMIN,210
SPE00120512,2005-08-14,TMAX,412
SPE00120512,2014-07-03,TMAX,289
SPE00120512,2014-07-03,TMIN,174
SPE00120512,2012-09-13,TMIN,194
SPE00120512,2011-02-24,TMAX,235
SPE00120512,2009-02-01,TMIN,95
SPE00120512,2009-09-10,TMIN,235
SPE00120512,2011-01-19,TMAX,159
SPE00120512,2009-02-24,TMIN,60
SPE00120512,2008-08-01,TMAX,363
SPE00120512,2008-08-01,TMIN,226
SPE00120512,2007-05-22,TMAX,223
SPE00120512,2007-05-22,TMIN,150
SPE00120512,2007-08-20,TMIN,216
SPE00120512,2014-10-07,TMAX,278
SPE00120512,2012-05-14,TMIN,203
SPE00120512,2012-05-14,TMAX,383
SPE00120512,2011-12-23,TMIN,52
SPE00120512,2007-09-26,TMAX,310
SPE00120512,2006-09-27,TMIN,188
SPE00120512,2014-10-07,TMIN,154
SPE00120512,2005-06-16,TMAX,383
SPE00120512,2006-09-27,TMAX,296
SPE00120512,2007-08-20,TMAX,360
SPE00120512,2005-06-16,TMIN,204
SPE00120512,2008-04-18,TMIN,130
SPE00120512,2005-07-29,TMAX,330
SPE00120512,2011-02-24,TMIN,106
SPE00120512,2009-09-10,TMAX,330
SPE00120512,2007-09-26,TMIN,179
SPE00120512,2007-11-15,TMAX,201
SPE00120512,2013-04-06,TMIN,54
SPE00120512,2008-06-04,TMAX,315
SPE00120512,2010-12-12,TMIN,100
SPE00120512,2010-12-12,TMAX,158
SPE00120512,2006-02-02,TMIN,53
SPE00120512,2011-08-31,TMIN,191
SPE00120512,2012-03-29,TMIN,109
SPE00120512,2012-03-29,TMAX,232
SPE00120512,2015-12-05,TMAX,224
SPE00120512,2014-12-14,TMAX,136
SPE00120512,2008-11-18,TMAX,212
SPE00120512,2007-10-09,TMAX,318
SPE00120512,2008-03-02,TMAX,249
SPE00120512,2006-11-06,TMAX,206
SPE00120512,2011-01-16,TMAX,180
SPE00120512,2011-07-02,TMIN,229
SPE00120512,2011-07-02,TMAX,388
SPE00120512,2014-12-14,TMIN,83
SPE00120512,2012-07-25,TMAX,352
SPE00120512,2012-07-25,TMIN,203
SPE00120512,2013-10-07,TMAX,315
SPE00120512,2013-10-07,TMIN,167
SPE00120512,2011-01-16,TMIN,62
SPE00120512,2007-10-09,TMIN,185
SPE00120512,2006-11-06,TMIN,158
SPE00120512,2006-02-02,TMAX,175
SPE00120512,2011-08-31,TMAX,277
SPE00120512,2015-12-05,TMIN,71
SPE00120512,2013-04-06,TMAX,172
SPE00120512,2005-10-17,TMAX,194
SPE00120512,2005-06-01,TMAX,319
SPE00120512,2005-06-01,TMIN,186
SPE00120512,2005-08-14,TMIN,220
SPE00120512,2005-10-17,TMIN,168
SPE00120512,2009-02-01,TMAX,130
SPE00120512,2008-06-04,TMIN,166
SPE00120512,2005-06-22,TMAX,403
SPE00120512,2015-09-03,TMIN,160
SPE00120512,2010-12-20,TMIN,106
SPE00120512,2011-10-10,TMAX,328
SPE00120512,2011-10-10,TMIN,172
SPE00120512,2015-09-03,TMAX,281
SPE00120512,2005-06-22,TMIN,247
SPE00120512,2012-09-14,TMAX,361
SPE00120512,2012-09-14,TMIN,168
SPE00120512,2010-12-20,TMAX,163
SPE00120512,2014-07-29,TMIN,197
SPE00120512,2014-07-29,TMAX,306
SPE00120512,2008-03-02,TMIN,106
SPE00120512,2008-08-25,TMIN,204
SPE00120512,2008-08-25,TMAX,374
SPE00120512,2007-06-04,TMAX,333
SPE00120512,2013-04-17,TMAX,323
SPE00120512,2007-05-27,TMAX,280
SPE00120512,2011-09-09,TMAX,390
SPE00120512,2007-12-21,TMAX,145
SPE00120512,2009-06-27,TMIN,180
SPE00120512,2012-01-05,TMAX,224
SPE00120512,2012-01-05,TMIN,52
SPE00120512,2007-11-06,TMAX,270
SPE00120512,2007-11-06,TMIN,115
SPE00120512,2013-10-12,TMIN,143
SPE00120512,2013-10-12,TMAX,238
SPE00120512,2012-12-05,TMAX,160
SPE00120512,2005-09-28,TMIN,172
SPE00120512,2007-12-21,TMIN,107
SPE00120512,2014-03-30,TMIN,64
SPE00120512,2012-12-05,TMIN,74
SPE00120512,2012-09-15,TMAX,361
SPE00120512,2014-08-06,TMIN,195
SPE00120512,2014-08-06,TMAX,370
SPE00120512,2012-09-15,TMIN,161
SPE00120512,2007-01-19,TMAX,222
SPE00120512,2012-07-07,TMIN,176
SPE00120512,2007-01-19,TMIN,81
SPE00120512,2012-07-07,TMAX,357
SPE00120512,2015-12-13,TMIN,114
SPE00120512,2014-03-30,TMAX,187
SPE00120512,2007-09-09,TMAX,283
SPE00120512,2013-05-29,TMAX,255
SPE00120512,2010-06-05,TMIN,200
SPE00120512,2006-06-17,TMIN,176
SPE00120512,2005-02-20,TMAX,189
SPE00120512,2009-11-04,TMIN,138
SPE00120512,2007-07-12,TMAX,380
SPE00120512,2006-11-04,TMAX,242
SPE00120512,2008-12-17,TMAX,110
SPE00120512,2008-02-10,TMAX,205
SPE00120512,2008-02-10,TMIN,92
SPE00120512,2014-03-13,TMIN,82
SPE00120512,2014-03-13,TMAX,206
SPE00120512,2013-05-29,TMIN,107
SPE00120512,2005-02-20,TMIN,15
SPE00120512,2008-01-10,TMIN,70
SPE00120512,2008-01-10,TMAX,182
SPE00120512,2006-11-04,TMIN,169
SPE00120512,2008-12-17,TMIN,20
SPE00120512,2015-10-17,TMIN,170
SPE00120512,2015-10-17,TMAX,224
SPE00120512,2009-06-27,TMAX,310
SPE00120512,2013-06-11,TMAX,329
SPE00120512,2013-06-11,TMIN,144
SPE00120512,2010-06-05,TMAX,355
SPE00120512,2007-07-12,TMIN,226
SPE00120512,2006-06-17,TMAX,278
SPE00120512,2007-09-09,TMIN,202
SPE00120512,2013-05-14,TMAX,283
SPE00120512,2012-01-30,TMAX,153
SPE00120512,2013-04-13,TMAX,265
SPE00120512,2013-10-30,TMIN,107
SPE00120512,2008-09-05,TMIN,212
SPE00120512,2014-08-12,TMIN,195
SPE00120512,2009-01-11,TMAX,149
SPE00120512,2005-06-10,TMIN,208
SPE00120512,2005-06-10,TMAX,370
SPE00120512,2015-12-24,TMAX,189
SPE00120512,2014-10-22,TMAX,319
SPE00120512,2012-01-30,TMIN,22
SPE00120512,2014-08-12,TMAX,354
SPE00120512,2009-01-11,TMIN,14
SPE00120512,2010-12-22,TMAX,167
SPE00120512,2013-04-13,TMIN,101
SPE00120512,2012-10-17,TMAX,260
SPE00120512,2012-10-17,TMIN,102
SPE00120512,2008-09-03,TMIN,180
SPE00120512,2008-09-03,TMAX,310
SPE00120512,2014-10-22,TMIN,177
SPE00120512,2009-11-04,TMAX,242
SPE00120512,2012-01-11,TMAX,178
SPE00120512,2008-09-05,TMAX,286
SPE00120512,2015-04-03,TMIN,121
SPE00120512,2013-11-26,TMAX,170
SPE00120512,2013-10-30,TMAX,220
SPE00120512,2008-02-23,TMIN,137
SPE00120512,2008-02-23,TMAX,184
SPE00120512,2013-05-14,TMIN,175
SPE00120512,2011-03-12,TMAX,191
SPE00120512,2015-04-03,TMAX,271
SPE00120512,2014-01-22,TMIN,91
SPE00120512,2014-01-22,TMAX,180
SPE00120512,2014-12-02,TMAX,190
SPE00120512,2014-12-02,TMIN,90
SPE00120512,2009-04-16,TMIN,94
SPE00120512,2005-09-21,TMIN,153
SPE00120512,2011-03-12,TMIN,108
SPE00120512,2014-07-08,TMAX,377
SPE00120512,2009-04-16,TMAX,205
SPE00120512,2010-12-21,TMAX,185
SPE00120512,2005-09-28,TMAX,319
SPE00120512,2005-09-21,TMAX,328
SPE00120512,2011-06-07,TMAX,245
SPE00120512,2005-12-22,TMAX,185
SPE00120512,2013-11-26,TMIN,22
SPE00120512,2005-12-22,TMIN,84
SPE00120512,2011-06-07,TMIN,174
SPE00120512,2014-07-08,TMIN,173
SPE00120512,2011-10-01,TMAX,332
SPE00120512,2011-10-01,TMIN,217
SPE00120512,2012-11-17,TMIN,151
SPE00120512,2012-05-02,TMAX,221
SPE00120512,2012-05-02,TMIN,98
SPE00120512,2015-10-08,TMIN,147
SPE00120512,2014-01-11,TMAX,197
SPE00120512,2015-11-12,TMAX,236
SPE00120512,2006-09-12,TMAX,310
SPE00120512,2014-01-11,TMIN,86
SPE00120512,2013-05-26,TMAX,243
SPE00120512,2013-05-26,TMIN,150
SPE00120512,2005-02-08,TMAX,170
SPE00120512,2008-04-23,TMAX,252
SPE00120512,2005-02-08,TMIN,35
SPE00120512,2013-09-29,TMAX,256
SPE00120512,2008-12-27,TMAX,150
SPE00120512,2008-04-23,TMIN,132
SPE00120512,2010-01-30,TMAX,166
SPE00120512,2012-07-18,TMIN,222
SPE00120512,2009-05-12,TMAX,261
SPE00120512,2012-07-18,TMAX,406
SPE00120512,2010-01-30,TMIN,50
SPE00120512,2015-11-02,TMAX,174
SPE00120512,2015-01-27,TMAX,190
SPE00120512,2013-09-29,TMIN,191
SPE00120512,2015-01-09,TMIN,51
SPE00120512,2009-05-12,TMIN,141
SPE00120512,2013-01-11,TMIN,74
SPE00120512,2010-03-01,TMAX,174
SPE00120512,2010-03-01,TMIN,88
SPE00120512,2009-12-02,TMIN,126
SPE00120512,2008-12-27,TMIN,30
SPE00120512,2006-01-08,TMAX,130
SPE00120512,2014-07-09,TMAX,377
SPE00120512,2014-07-09,TMIN,193
SPE00120512,2006-02-03,TMIN,82
SPE00120512,2006-01-08,TMIN,16
SPE00120512,2006-02-03,TMAX,154
SPE00120512,2013-12-29,TMAX,151
SPE00120512,2013-03-10,TMIN,109
SPE00120512,2013-01-11,TMAX,186
SPE00120512,2008-09-08,TMAX,334
SPE00120512,2013-01-15,TMAX,147
SPE00120512,2013-03-10,TMAX,181
SPE00120512,2008-09-08,TMIN,166
SPE00120512,2006-09-12,TMIN,220
SPE00120512,2005-10-27,TMAX,277
SPE00120512,2013-12-29,TMIN,37
SPE00120512,2013-01-15,TMIN,16
SPE00120512,2005-10-27,TMIN,130
SPE00120512,2012-11-17,TMAX,201
SPE00120512,2005-08-09,TMIN,215
SPE00120512,2005-08-09,TMAX,305
SPE00120512,2008-06-01,TMIN,138
SPE00120512,2006-06-08,TMAX,365
SPE00120512,2006-06-08,TMIN,202
SPE00120512,2015-06-18,TMAX,362
SPE00120512,2014-02-25,TMAX,157
SPE00120512,2010-02-27,TMAX,245
SPE00120512,2015-06-18,TMIN,182
SPE00120512,2008-10-09,TMAX,252
SPE00120512,2008-10-09,TMIN,145
SPE00120512,2015-07-20,TMIN,230
SPE00120512,2015-07-20,TMAX,399
SPE00120512,2010-02-27,TMIN,132
SPE00120512,2010-07-02,TMIN,246
SPE00120512,2006-03-06,TMIN,40
SPE00120512,2006-03-06,TMAX,183
SPE00120512,2010-07-02,TMAX,376
SPE00120512,2010-12-02,TMAX,154
SPE00120512,2010-12-02,TMIN,56
SPE00120512,2005-10-09,TMAX,244
SPE00120512,2009-02-14,TMIN,63
SPE00120512,2015-07-26,TMAX,390
SPE00120512,2011-07-26,TMIN,225
SPE00120512,2015-07-26,TMIN,192
SPE00120512,2011-07-26,TMAX,399
SPE00120512,2013-09-14,TMIN,224
SPE00120512,2013-09-14,TMAX,329
SPE00120512,2011-08-15,TMIN,235
SPE00120512,2009-08-03,TMIN,190
SPE00120512,2010-08-01,TMIN,244
SPE00120512,2008-06-01,TMAX,272
SPE00120512,2010-08-01,TMAX,382
SPE00120512,2014-01-13,TMAX,157
SPE00120512,2015-01-09,TMAX,179
SPE00120512,2015-01-27,TMIN,27
SPE00120512,2008-08-18,TMIN,190
SPE00120512,2014-01-13,TMIN,75
SPE00120512,2008-08-18,TMAX,365
SPE00120512,2014-09-19,TMAX,251
SPE00120512,2015-11-02,TMIN,131
SPE00120512,2015-11-12,TMIN,102
SPE00120512,2011-07-12,TMAX,360
SPE00120512,2014-09-19,TMIN,193
SPE00120512,2009-08-03,TMAX,370
SPE00120512,2011-07-12,TMIN,211
SPE00120512,2015-11-09,TMAX,245
SPE00120512,2014-06-16,TMAX,309
SPE00120512,2014-06-16,TMIN,195
SPE00120512,2015-11-09,TMIN,134
SPE00120512,2014-02-25,TMIN,73
SPE00120512,2011-08-15,TMAX,395
SPE00120512,2005-05-21,TMAX,337
SPE00120512,2012-01-11,TMIN,47
SPE00120512,2013-10-15,TMIN,150
SPE00120512,2013-10-15,TMAX,303
SPE00120512,2005-04-18,TMIN,134
SPE00120512,2005-04-18,TMAX,209
SPE00120512,2008-11-25,TMIN,58
SPE00120512,2008-11-25,TMAX,150
SPE00120512,2009-01-12,TMIN,27
SPE00120512,2006-02-19,TMIN,100
SPE00120512,2006-02-19,TMAX,170
SPE00120512,2012-07-26,TMAX,295
SPE00120512,2012-07-26,TMIN,202
SPE00120512,2010-03-30,TMAX,192
SPE00120512,2007-07-23,TMIN,172
SPE00120512,2010-12-23,TMAX,153
SPE00120512,2014-02-14,TMAX,189
SPE00120512,2015-12-15,TMAX,217
SPE00120512,2014-02-14,TMIN,141
SPE00120512,2010-12-23,TMIN,67
SPE00120512,2015-12-15,TMIN,85
SPE00120512,2015-05-12,TMAX,378
SPE00120512,2011-06-04,TMAX,302
SPE00120512,2015-04-05,TMAX,258
SPE00120512,2009-10-11,TMIN,185
SPE00120512,2013-08-09,TMAX,383
SPE00120512,2010-03-30,TMIN,108
SPE00120512,2013-08-09,TMIN,203
SPE00120512,2007-07-23,TMAX,335
SPE00120512,2011-10-20,TMIN,132
SPE00120512,2014-08-07,TMAX,381
SPE00120512,2014-02-05,TMAX,182
SPE00120512,2009-11-02,TMAX,244
SPE00120512,2007-06-03,TMIN,200
SPE00120512,2009-11-02,TMIN,150
SPE00120512,2014-08-07,TMIN,195
SPE00120512,2011-11-20,TMIN,119
SPE00120512,2006-01-20,TMIN,55
SPE00120512,2006-01-20,TMAX,175
SPE00120512,2013-08-10,TMIN,206
SPE00120512,2011-10-20,TMAX,298
SPE00120512,2007-12-20,TMAX,191
SPE00120512,2010-04-11,TMIN,132
SPE00120512,2010-04-11,TMAX,235
SPE00120512,2013-08-10,TMAX,406
SPE00120512,2007-09-03,TMAX,340
SPE00120512,2007-09-03,TMIN,211
SPE00120512,2009-01-12,TMAX,150
SPE00120512,2008-04-09,TMIN,143
SPE00120512,2008-04-09,TMAX,200
SPE00120512,2015-05-02,TMIN,161
SPE00120512,2015-05-02,TMAX,342
SPE00120512,2011-11-20,TMAX,151
SPE00120512,2009-10-11,TMAX,325
SPE00120512,2015-04-05,TMIN,133
SPE00120512,2012-05-05,TMAX,210
SPE00120512,2014-07-22,TMAX,384
SPE00120512,2007-08-31,TMIN,198
SPE00120512,2007-08-31,TMAX,358
SPE00120512,2014-07-22,TMIN,191
SPE00120512,2011-05-16,TMIN,194
SPE00120512,2011-06-04,TMIN,188
SPE00120512,2005-05-16,TMIN,146
SPE00120512,2015-03-21,TMIN,102
SPE00120512,2011-05-16,TMAX,300
SPE00120512,2005-05-16,TMAX,250
SPE00120512,2010-10-29,TMAX,262
SPE00120512,2007-05-07,TMAX,290
SPE00120512,2007-03-16,TMIN,88
SPE00120512,2007-03-16,TMAX,238
SPE00120512,2005-11-19,TMIN,105
SPE00120512,2007-11-21,TMAX,195
SPE00120512,2007-11-21,TMIN,124
SPE00120512,2011-05-19,TMAX,265
SPE00120512,2011-05-19,TMIN,179
SPE00120512,2005-11-19,TMAX,202
SPE00120512,2011-09-06,TMAX,356
SPE00120512,2011-09-06,TMIN,198
SPE00120512,2007-05-07,TMIN,143
SPE00120512,2014-06-15,TMIN,217
SPE00120512,2011-10-22,TMAX,280
SPE00120512,2011-06-19,TMIN,190
SPE00120512,2015-05-12,TMIN,158
SPE00120512,2014-08-13,TMAX,374
SPE00120512,2011-04-14,TMAX,320
SPE00120512,2011-04-14,TMIN,130
SPE00120512,2014-08-13,TMIN,210
SPE00120512,2005-02-22,TMIN,-9
SPE00120512,2012-05-05,TMIN,144
SPE00120512,2008-03-14,TMAX,275
SPE00120512,2012-09-23,TMIN,185
SPE00120512,2007-04-01,TMIN,77
SPE00120512,2007-04-01,TMAX,190
SPE00120512,2011-01-06,TMIN,140
SPE00120512,2011-01-06,TMAX,188
SPE00120512,2008-03-14,TMIN,124
SPE00120512,2011-06-19,TMAX,370
SPE00120512,2014-06-15,TMAX,388
SPE00120512,2005-05-20,TMAX,335
SPE00120512,2005-05-20,TMIN,168
SPE00120512,2012-12-21,TMIN,122
SPE00120512,2011-10-22,TMIN,156
SPE00120512,2012-12-21,TMAX,177
SPE00120512,2012-09-23,TMAX,292
SPE00120512,2010-10-29,TMIN,135
SPE00120512,2014-02-05,TMIN,130
SPE00120512,2009-12-02,TMAX,185
SPE00120512,2007-06-03,TMAX,340
SPE00120512,2008-01-04,TMIN,62
SPE00120512,2014-03-17,TMAX,273
SPE00120512,2010-08-12,TMAX,404
SPE00120512,2008-04-06,TMIN,140
SPE00120512,2008-04-06,TMAX,232
SPE00120512,2005-05-21,TMIN,182
SPE00120512,2008-12-04,TMIN,72
SPE00120512,2008-12-04,TMAX,148
SPE00120512,2010-08-12,TMIN,265
SPE00120512,2015-02-28,TMAX,201
SPE00120512,2015-03-28,TMIN,102
SPE00120512,2015-02-28,TMIN,79
SPE00120512,2015-03-28,TMAX,289
SPE00120512,2010-08-13,TMAX,335
SPE00120512,2010-08-13,TMIN,218
SPE00120512,2009-08-09,TMIN,183
SPE00120512,2012-10-05,TMAX,275
SPE00120512,2006-01-28,TMAX,106
SPE00120512,2013-03-08,TMAX,187
SPE00120512,2006-01-28,TMIN,37
SPE00120512,2013-03-08,TMIN,138
SPE00120512,2012-10-05,TMIN,157
SPE00120512,2012-02-04,TMIN,-17
SPE00120512,2005-02-22,TMAX,170
SPE00120512,2007-12-18,TMAX,173
SPE00120512,2014-03-17,TMIN,79
SPE00120512,2006-02-17,TMIN,66
SPE00120512,2011-05-14,TMAX,334
SPE00120512,2011-05-14,TMIN,166
SPE00120512,2010-12-22,TMIN,102
SPE00120512,2007-10-15,TMIN,165
SPE00120512,2014-12-20,TMIN,63
SPE00120512,2014-12-20,TMAX,169
SPE00120512,2013-07-27,TMAX,293
SPE00120512,2007-10-15,TMAX,282
SPE00120512,2010-12-21,TMIN,135
SPE00120512,2015-07-17,TMIN,268
SPE00120512,2006-02-17,TMAX,173
SPE00120512,2015-07-17,TMAX,410
SPE00120512,2013-07-27,TMIN,186
SPE00120512,2014-10-23,TMIN,157
SPE00120512,2014-10-23,TMAX,288
SPE00120512,2015-07-28,TMAX,414
SPE00120512,2015-07-28,TMIN,222
SPE00120512,2012-01-21,TMAX,188
SPE00120512,2012-01-21,TMIN,57
SPE00120512,2007-11-04,TMAX,240
SPE00120512,2009-11-14,TMAX,245
SPE00120512,2009-11-14,TMIN,100
SPE00120512,2007-11-04,TMIN,124
SPE00120512,2007-12-18,TMIN,95
SPE00120512,2009-08-09,TMAX,328
SPE00120512,2012-02-04,TMAX,116
SPE00120512,2005-11-04,TMIN,128
SPE00120512,2006-10-19,TMIN,184
SPE00120512,2005-11-04,TMAX,211
SPE00120512,2014-09-08,TMAX,307
SPE00120512,2010-02-28,TMAX,190
SPE00120512,2009-11-13,TMIN,74
SPE00120512,2010-02-28,TMIN,107
SPE00120512,2009-11-13,TMAX,240
SPE00120512,2013-03-19,TMAX,175
SPE00120512,2013-03-19,TMIN,81
SPE00120512,2006-03-18,TMIN,118
SPE00120512,2012-11-01,TMIN,141
SPE00120512,2008-05-15,TMIN,134
SPE00120512,2007-09-30,TMIN,189
SPE00120512,2009-12-04,TMAX,182
SPE00120512,2007-12-20,TMIN,128
SPE00120512,2009-12-04,TMIN,72
SPE00120512,2006-03-25,TMAX,225
SPE00120512,2006-06-07,TMIN,195
SPE00120512,2006-06-07,TMAX,361
SPE00120512,2006-03-25,TMIN,143
SPE00120512,2008-01-04,TMAX,149
SPE00120512,2008-05-15,TMAX,240
SPE00120512,2006-10-19,TMAX,222
SPE00120512,2014-09-08,TMIN,214
SPE00120512,2006-03-18,TMAX,182
SPE00120512,2010-03-19,TMIN,152
SPE00120512,2010-03-19,TMAX,274
SPE00120512,2006-12-20,TMIN,29
SPE00120512,2006-12-20,TMAX,125
SPE00120512,2005-01-30,TMIN,0
SPE00120512,2005-01-30,TMAX,134
SPE00120512,2015-01-20,TMAX,76
SPE00120512,2015-01-20,TMIN,20
SPE00120512,2012-09-09,TMAX,301
SPE00120512,2012-09-09,TMIN,198
SPE00120512,2015-12-01,TMIN,58
SPE00120512,2015-12-01,TMAX,198
SPE00120512,2015-03-21,TMAX,155
SPE00120512,2012-11-01,TMAX,209
SPE00120512,2006-07-05,TMAX,345
SPE00120512,2010-10-30,TMAX,185
SPE00120512,2010-10-30,TMIN,123
SPE00120512,2015-12-24,TMIN,71
SPE00120512,2007-08-13,TMAX,313
SPE00120512,2006-07-05,TMIN,180
SPE00120512,2007-08-13,TMIN,185
SPE00120512,2008-07-29,TMAX,368
SPE00120512,2008-07-29,TMIN,214
SPE00120512,2007-09-30,TMAX,260
SPE00120512,2012-05-13,TMAX,384
SPE00120512,2011-12-13,TMAX,177
SPE00120512,2012-01-10,TMAX,194
SPE00120512,2008-10-24,TMAX,255
SPE00120512,2012-10-15,TMIN,124
SPE00120512,2010-12-13,TMAX,188
SPE00120512,2012-03-25,TMIN,138
SPE00120512,2014-12-28,TMAX,163
SPE00120512,2009-11-18,TMIN,158
SPE00120512,2009-11-18,TMAX,253
SPE00120512,2014-12-28,TMIN,39
SPE00120512,2015-08-08,TMIN,246
SPE00120512,2015-01-26,TMIN,35
SPE00120512,2015-09-17,TMIN,140
SPE00120512,2011-05-26,TMIN,217
SPE00120512,2012-03-25,TMAX,246
SPE00120512,2011-04-13,TMIN,152
SPE00120512,2015-08-08,TMAX,379
SPE00120512,2015-01-26,TMAX,181
SPE00120512,2012-09-02,TMAX,350
SPE00120512,2013-02-25,TMAX,140
SPE00120512,2009-05-30,TMIN,178
SPE00120512,2013-02-25,TMIN,25
SPE00120512,2009-05-30,TMAX,358
SPE00120512,2015-07-13,TMIN,201
SPE00120512,2012-09-02,TMIN,189
SPE00120512,2010-12-24,TMIN,38
SPE00120512,2013-04-26,TMIN,149
SPE00120512,2010-12-13,TMIN,122
SPE00120512,2006-11-21,TMIN,100
SPE00120512,2008-10-24,TMIN,148
SPE00120512,2013-04-26,TMAX,270
SPE00120512,2008-09-10,TMIN,215
